,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
222,,364.0,,1419.0,20926.0,39.0,,,774.0,202001100600,202001100700,23119.0,774.0,403.0,23522.0,98,3
223,,366.0,,1418.0,21574.0,42.0,,,842.0,202001100700,202001100800,23834.0,842.0,408.0,24242.0,98,3
224,,366.0,,1415.0,21521.0,45.0,,,842.0,202001100800,202001100900,23778.0,842.0,411.0,24189.0,98,3
225,,365.0,,1412.0,21606.0,49.0,,,815.0,202001100900,202001101000,23833.0,815.0,414.0,24247.0,98,3
226,,338.0,,1404.0,21490.0,52.0,,,669.0,202001101000,202001101100,23563.0,669.0,390.0,23953.0,98,3
227,,328.0,,1387.0,21241.0,54.0,,,711.0,202001101100,202001101200,23339.0,711.0,382.0,23721.0,98,3
228,,329.0,,1384.0,20550.0,24.0,,,633.0,202001101200,202001101300,22567.0,633.0,353.0,22920.0,98,3
229,,341.0,,1381.0,20502.0,24.0,,,534.0,202001101300,202001101400,22417.0,534.0,365.0,22782.0,98,2
230,,341.0,,1376.0,20905.0,53.0,,,542.0,202001101400,202001101500,22823.0,542.0,394.0,23217.0,98,2
231,,340.0,,1373.0,21336.0,30.0,,,487.0,202001101500,202001101600,23196.0,487.0,370.0,23566.0,98,2
232,,357.0,,1372.0,21229.0,31.0,,,584.0,202001101600,202001101700,23185.0,584.0,388.0,23573.0,98,2
233,,354.0,,1371.0,20848.0,31.0,,,566.0,202001101700,202001101800,22785.0,566.0,385.0,23170.0,98,2
234,,357.0,,1370.0,20835.0,31.0,,,569.0,202001101800,202001101900,22774.0,569.0,388.0,23162.0,98,2
235,,353.0,,1367.0,19585.0,31.0,,,575.0,202001101900,202001102000,21527.0,575.0,384.0,21911.0,98,3
236,,356.0,,1364.0,18922.0,31.0,,,622.0,202001102000,202001102100,20908.0,622.0,387.0,21295.0,98,3
237,,354.0,,1361.0,17415.0,31.0,,,889.0,202001102100,202001102200,19665.0,889.0,385.0,20050.0,98,4
238,,356.0,,1359.0,15897.0,29.0,,,1192.0,202001102200,202001102300,18448.0,1192.0,385.0,18833.0,98,6
239,,371.0,,1328.0,15581.0,27.0,,,1284.0,202001102300,202001110000,18193.0,1284.0,398.0,18591.0,98,7
240,,368.0,,1314.0,14887.0,26.0,,,1504.0,202001110000,202001110100,17705.0,1504.0,394.0,18099.0,98,8
241,,369.0,,1307.0,14115.0,25.0,,,1586.0,202001110100,202001110200,17008.0,1586.0,394.0,17402.0,98,9
242,,370.0,,1301.0,13026.0,24.0,,,1642.0,202001110200,202001110300,15969.0,1642.0,394.0,16363.0,98,10
243,,368.0,,1299.0,12389.0,23.0,,,1663.0,202001110300,202001110400,15351.0,1663.0,391.0,15742.0,98,11
244,,368.0,,1302.0,12041.0,22.0,,,1568.0,202001110400,202001110500,14911.0,1568.0,390.0,15301.0,97,10
245,,370.0,,1307.0,12235.0,22.0,,,1584.0,202001110500,202001110600,15126.0,1584.0,392.0,15518.0,97,10
246,,368.0,,1311.0,12910.0,22.0,,,1537.0,202001110600,202001110700,15758.0,1537.0,390.0,16148.0,98,10
247,,368.0,,1325.0,13269.0,23.0,,,1550.0,202001110700,202001110800,16144.0,1550.0,391.0,16535.0,98,9
248,,372.0,,1333.0,13322.0,25.0,,,1601.0,202001110800,202001110900,16256.0,1601.0,397.0,16653.0,98,10
249,,371.0,,1344.0,13793.0,26.0,,,1618.0,202001110900,202001111000,16755.0,1618.0,397.0,17152.0,98,9
250,,372.0,,1356.0,13277.0,25.0,,,1714.0,202001111000,202001111100,16347.0,1714.0,397.0,16744.0,98,10
251,,371.0,,1372.0,12514.0,29.0,,,1676.0,202001111100,202001111200,15562.0,1676.0,400.0,15962.0,97,10
252,,369.0,,1381.0,11993.0,30.0,,,1811.0,202001111200,202001111300,15185.0,1811.0,399.0,15584.0,97,12
253,,373.0,,1400.0,11798.0,32.0,,,1761.0,202001111300,202001111400,14959.0,1761.0,405.0,15364.0,97,11
254,,370.0,,1417.0,12499.0,33.0,,,1767.0,202001111400,202001111500,15683.0,1767.0,403.0,16086.0,97,11
255,,363.0,,1429.0,13039.0,27.0,,,1741.0,202001111500,202001111600,16209.0,1741.0,390.0,16599.0,98,10
256,,364.0,,1438.0,13136.0,27.0,,,1836.0,202001111600,202001111700,16410.0,1836.0,391.0,16801.0,98,11
257,,371.0,,1450.0,12550.0,28.0,,,1836.0,202001111700,202001111800,15836.0,1836.0,399.0,16235.0,98,11
258,,366.0,,1459.0,11639.0,29.0,,,1762.0,202001111800,202001111900,14860.0,1762.0,395.0,15255.0,97,12
259,,367.0,,1469.0,10741.0,29.0,,,1696.0,202001111900,202001112000,13906.0,1696.0,396.0,14302.0,97,12
260,,369.0,,1481.0,10054.0,29.0,,,1589.0,202001112000,202001112100,13124.0,1589.0,398.0,13522.0,97,12
261,,371.0,,1483.0,9480.0,29.0,,,1462.0,202001112100,202001112200,12425.0,1462.0,400.0,12825.0,97,11
262,,371.0,,1484.0,8333.0,29.0,,,1491.0,202001112200,202001112300,11308.0,1491.0,400.0,11708.0,97,13
263,,371.0,,1483.0,8099.0,28.0,,,1516.0,202001112300,202001120000,11098.0,1516.0,399.0,11497.0,97,13
264,,373.0,,1476.0,7770.0,24.0,,,1619.0,202001120000,202001120100,10865.0,1619.0,397.0,11262.0,96,14
265,,373.0,,1473.0,7619.0,24.0,,,1614.0,202001120100,202001120200,10706.0,1614.0,397.0,11103.0,96,15
266,,370.0,,1469.0,7576.0,24.0,,,1559.0,202001120200,202001120300,10604.0,1559.0,394.0,10998.0,96,14
267,,373.0,,1463.0,7317.0,24.0,,,1564.0,202001120300,202001120400,10344.0,1564.0,397.0,10741.0,96,15
268,,372.0,,1463.0,7392.0,24.0,,,1355.0,202001120400,202001120500,10210.0,1355.0,396.0,10606.0,96,13
269,,372.0,,1456.0,7918.0,24.0,,,1438.0,202001120500,202001120600,10812.0,1438.0,396.0,11208.0,96,13
270,,372.0,,1455.0,8723.0,24.0,,,1381.0,202001120600,202001120700,11559.0,1381.0,396.0,11955.0,97,12
271,,373.0,,1453.0,10303.0,24.0,,,1470.0,202001120700,202001120800,13226.0,1470.0,397.0,13623.0,97,11
272,,374.0,,1448.0,11074.0,28.0,,,1390.0,202001120800,202001120900,13912.0,1390.0,402.0,14314.0,97,10
273,,371.0,,1444.0,11590.0,27.0,,,1331.0,202001120900,202001121000,14365.0,1331.0,398.0,14763.0,97,9
274,,371.0,,1440.0,11933.0,28.0,,,1296.0,202001121000,202001121100,14669.0,1296.0,399.0,15068.0,97,9
275,,370.0,,1437.0,12089.0,27.0,,,1289.0,202001121100,202001121200,14815.0,1289.0,397.0,15212.0,97,8
276,,372.0,,1436.0,12166.0,25.0,,,1197.0,202001121200,202001121300,14799.0,1197.0,397.0,15196.0,97,8
277,,374.0,,1435.0,12531.0,25.0,,,1278.0,202001121300,202001121400,15244.0,1278.0,399.0,15643.0,97,8
278,,373.0,,1432.0,13733.0,26.0,,,1354.0,202001121400,202001121500,16519.0,1354.0,399.0,16918.0,98,8
279,,373.0,,1429.0,15030.0,26.0,,,1273.0,202001121500,202001121600,17732.0,1273.0,399.0,18131.0,98,7
280,,370.0,,1428.0,16405.0,27.0,,,1407.0,202001121600,202001121700,19240.0,1407.0,397.0,19637.0,98,7
281,,370.0,,1425.0,16439.0,28.0,,,1428.0,202001121700,202001121800,19292.0,1428.0,398.0,19690.0,98,7
282,,366.0,,1422.0,15873.0,28.0,,,1454.0,202001121800,202001121900,18749.0,1454.0,394.0,19143.0,98,8
283,,368.0,,1418.0,14730.0,28.0,,,1453.0,202001121900,202001122000,17601.0,1453.0,396.0,17997.0,98,8
284,,372.0,,1416.0,13680.0,28.0,,,1396.0,202001122000,202001122100,16492.0,1396.0,400.0,16892.0,98,8
285,,371.0,,1412.0,13070.0,28.0,,,1326.0,202001122100,202001122200,15808.0,1326.0,399.0,16207.0,98,8
286,,369.0,,1409.0,11745.0,27.0,,,1335.0,202001122200,202001122300,14489.0,1335.0,396.0,14885.0,97,9
287,,373.0,,1405.0,10592.0,27.0,,,1528.0,202001122300,202001130000,13525.0,1528.0,400.0,13925.0,97,11
288,,370.0,,1401.0,10659.0,27.0,,,1423.0,202001130000,202001130100,13483.0,1423.0,397.0,13880.0,97,10
289,,374.0,,1398.0,10768.0,27.0,,,1474.0,202001130100,202001130200,13640.0,1474.0,401.0,14041.0,97,10
290,,375.0,,1398.0,11106.0,26.0,,,1446.0,202001130200,202001130300,13950.0,1446.0,401.0,14351.0,97,10
291,,374.0,,1399.0,11910.0,25.0,,,1472.0,202001130300,202001130400,14781.0,1472.0,399.0,15180.0,97,10
292,,373.0,,1399.0,14080.0,25.0,,,1353.0,202001130400,202001130500,16832.0,1353.0,398.0,17230.0,98,8
293,,374.0,,1395.0,17189.0,24.0,,,1404.0,202001130500,202001130600,19988.0,1404.0,398.0,20386.0,98,7
294,,371.0,,1401.0,19720.0,23.0,,,1398.0,202001130600,202001130700,22519.0,1398.0,394.0,22913.0,98,6
295,,370.0,,1407.0,20155.0,23.0,,,1429.0,202001130700,202001130800,22991.0,1429.0,393.0,23384.0,98,6
296,,361.0,,1401.0,20159.0,23.0,,,1439.0,202001130800,202001130900,22999.0,1439.0,384.0,23383.0,98,6
297,,357.0,,1399.0,20399.0,20.0,,,1409.0,202001130900,202001131000,23207.0,1409.0,377.0,23584.0,98,6
298,,358.0,,1398.0,19941.0,20.0,,,1394.0,202001131000,202001131100,22733.0,1394.0,378.0,23111.0,98,6
299,,361.0,,1391.0,19550.0,20.0,,,1326.0,202001131100,202001131200,22267.0,1326.0,381.0,22648.0,98,6
300,,357.0,,1388.0,19346.0,19.0,,,1366.0,202001131200,202001131300,22100.0,1366.0,376.0,22476.0,98,6
301,,358.0,,1392.0,19580.0,18.0,,,1389.0,202001131300,202001131400,22361.0,1389.0,376.0,22737.0,98,6
302,,358.0,,1389.0,19967.0,17.0,,,1452.0,202001131400,202001131500,22808.0,1452.0,375.0,23183.0,98,6
303,,356.0,,1388.0,20226.0,24.0,,,1372.0,202001131500,202001131600,22986.0,1372.0,380.0,23366.0,98,6
304,,357.0,,1382.0,19960.0,25.0,,,1533.0,202001131600,202001131700,22875.0,1533.0,382.0,23257.0,98,7
305,,361.0,,1381.0,19338.0,30.0,,,1525.0,202001131700,202001131800,22244.0,1525.0,391.0,22635.0,98,7
306,,367.0,,1377.0,18092.0,37.0,,,1416.0,202001131800,202001131900,20885.0,1416.0,404.0,21289.0,98,7
307,,369.0,,1371.0,16217.0,38.0,,,1470.0,202001131900,202001132000,19058.0,1470.0,407.0,19465.0,98,8
308,,365.0,,1364.0,14604.0,39.0,,,1429.0,202001132000,202001132100,17397.0,1429.0,404.0,17801.0,98,8
309,,366.0,,1360.0,13236.0,39.0,,,1448.0,202001132100,202001132200,16044.0,1448.0,405.0,16449.0,98,9
310,,366.0,,1360.0,11201.0,40.0,,,1592.0,202001132200,202001132300,14153.0,1592.0,406.0,14559.0,97,11
311,,368.0,,1351.0,9691.0,36.0,,,1662.0,202001132300,202001140000,12704.0,1662.0,404.0,13108.0,97,13
312,,367.0,,1351.0,8331.0,36.0,,,1676.0,202001140000,202001140100,11358.0,1676.0,403.0,11761.0,97,14
313,,370.0,,1349.0,7932.0,36.0,,,1691.0,202001140100,202001140200,10972.0,1691.0,406.0,11378.0,96,15
314,,368.0,,1346.0,7716.0,36.0,,,1604.0,202001140200,202001140300,10666.0,1604.0,404.0,11070.0,96,14
315,,367.0,,1346.0,8157.0,36.0,,,1649.0,202001140300,202001140400,11152.0,1649.0,403.0,11555.0,97,14
316,,369.0,,1345.0,9339.0,36.0,,,1679.0,202001140400,202001140500,12363.0,1679.0,405.0,12768.0,97,13
317,,369.0,,1349.0,12578.0,36.0,,,1602.0,202001140500,202001140600,15529.0,1602.0,405.0,15934.0,97,10
318,,367.0,,1355.0,15180.0,36.0,,,1510.0,202001140600,202001140700,18045.0,1510.0,403.0,18448.0,98,8
319,,369.0,,1355.0,15858.0,35.0,,,1548.0,202001140700,202001140800,18761.0,1548.0,404.0,19165.0,98,8
320,,349.0,,1359.0,15559.0,34.0,,,1533.0,202001140800,202001140900,18451.0,1533.0,383.0,18834.0,98,8
321,,352.0,,1362.0,15694.0,31.0,,,1522.0,202001140900,202001141000,18578.0,1522.0,383.0,18961.0,98,8
322,,352.0,,1360.0,15338.0,29.0,,,1351.0,202001141000,202001141100,18049.0,1351.0,381.0,18430.0,98,7
323,,350.0,,1364.0,15196.0,28.0,,,1300.0,202001141100,202001141200,17860.0,1300.0,378.0,18238.0,98,7
324,,352.0,,1366.0,15370.0,27.0,,,1167.0,202001141200,202001141300,17903.0,1167.0,379.0,18282.0,98,6
325,,351.0,,1364.0,15564.0,26.0,,,1104.0,202001141300,202001141400,18032.0,1104.0,377.0,18409.0,98,6
326,,338.0,,1364.0,16655.0,48.0,,,1268.0,202001141400,202001141500,19287.0,1268.0,386.0,19673.0,98,6
327,,342.0,,1361.0,17782.0,49.0,,,1291.0,202001141500,202001141600,20434.0,1291.0,391.0,20825.0,98,6
328,,355.0,,1360.0,18230.0,51.0,,,1341.0,202001141600,202001141700,20931.0,1341.0,406.0,21337.0,98,6
329,,369.0,,1359.0,17224.0,53.0,,,1282.0,202001141700,202001141800,19865.0,1282.0,422.0,20287.0,98,6
330,,363.0,,1358.0,15231.0,56.0,,,1292.0,202001141800,202001141900,17881.0,1292.0,419.0,18300.0,98,7
331,,367.0,,1355.0,13580.0,33.0,,,1363.0,202001141900,202001142000,16298.0,1363.0,400.0,16698.0,98,8
332,,369.0,,1348.0,11888.0,33.0,,,1304.0,202001142000,202001142100,14540.0,1304.0,402.0,14942.0,97,9
333,,369.0,,1347.0,10680.0,33.0,,,1201.0,202001142100,202001142200,13228.0,1201.0,402.0,13630.0,97,9
334,,368.0,,1344.0,9565.0,31.0,,,1300.0,202001142200,202001142300,12209.0,1300.0,399.0,12608.0,97,10
335,,366.0,,1343.0,9476.0,33.0,,,1385.0,202001142300,202001150000,12204.0,1385.0,399.0,12603.0,97,11
336,,363.0,,1343.0,8686.0,28.0,,,1431.0,202001150000,202001150100,11460.0,1431.0,391.0,11851.0,97,12
337,,360.0,,1344.0,8467.0,28.0,,,1466.0,202001150100,202001150200,11277.0,1466.0,388.0,11665.0,97,13
338,,361.0,,1344.0,8230.0,31.0,,,1541.0,202001150200,202001150300,11115.0,1541.0,392.0,11507.0,97,13
339,,360.0,,1346.0,7982.0,32.0,,,1529.0,202001150300,202001150400,10857.0,1529.0,392.0,11249.0,97,14
340,,354.0,,1346.0,9031.0,35.0,,,1566.0,202001150400,202001150500,11943.0,1566.0,389.0,12332.0,97,13
341,,356.0,,1343.0,12218.0,37.0,,,1439.0,202001150500,202001150600,15000.0,1439.0,393.0,15393.0,97,9
342,,353.0,,1342.0,15499.0,38.0,,,1333.0,202001150600,202001150700,18174.0,1333.0,391.0,18565.0,98,7
343,,353.0,,1343.0,16758.0,36.0,,,1257.0,202001150700,202001150800,19358.0,1257.0,389.0,19747.0,98,6
344,,354.0,,1343.0,16907.0,33.0,,,1300.0,202001150800,202001150900,19550.0,1300.0,387.0,19937.0,98,7
345,,355.0,,1344.0,16925.0,31.0,,,1443.0,202001150900,202001151000,19712.0,1443.0,386.0,20098.0,98,7
346,,356.0,,1351.0,15849.0,31.0,,,1329.0,202001151000,202001151100,18529.0,1329.0,387.0,18916.0,98,7
347,,338.0,,1349.0,16072.0,30.0,,,1416.0,202001151100,202001151200,18837.0,1416.0,368.0,19205.0,98,7
348,,340.0,,1348.0,16323.0,29.0,,,1366.0,202001151200,202001151300,19037.0,1366.0,369.0,19406.0,98,7
349,,337.0,,1342.0,16682.0,29.0,,,1280.0,202001151300,202001151400,19304.0,1280.0,366.0,19670.0,98,7
350,,340.0,,1334.0,17466.0,30.0,,,1172.0,202001151400,202001151500,19972.0,1172.0,370.0,20342.0,98,6
351,,335.0,,1332.0,18668.0,30.0,,,1185.0,202001151500,202001151600,21185.0,1185.0,365.0,21550.0,98,5
352,,337.0,,1330.0,19017.0,9.0,,,1287.0,202001151600,202001151700,21634.0,1287.0,346.0,21980.0,98,6
353,,337.0,,1329.0,17967.0,28.0,,,1323.0,202001151700,202001151800,20619.0,1323.0,365.0,20984.0,98,6
354,,337.0,,1329.0,16930.0,29.0,,,1329.0,202001151800,202001151900,19588.0,1329.0,366.0,19954.0,98,7
355,,339.0,,1333.0,15618.0,34.0,,,1431.0,202001151900,202001152000,18382.0,1431.0,373.0,18755.0,98,8
356,,349.0,,1332.0,14380.0,36.0,,,1469.0,202001152000,202001152100,17181.0,1469.0,385.0,17566.0,98,8
357,,347.0,,1330.0,12503.0,36.0,,,1542.0,202001152100,202001152200,15375.0,1542.0,383.0,15758.0,98,10
358,,349.0,,1325.0,10908.0,32.0,,,1513.0,202001152200,202001152300,13746.0,1513.0,381.0,14127.0,97,11
359,,348.0,,1336.0,10662.0,37.0,,,1507.0,202001152300,202001160000,13505.0,1507.0,385.0,13890.0,97,11
360,,348.0,,1345.0,10162.0,35.0,,,1617.0,202001160000,202001160100,13124.0,1617.0,383.0,13507.0,97,12
361,,352.0,,1349.0,10206.0,36.0,,,1584.0,202001160100,202001160200,13139.0,1584.0,388.0,13527.0,97,12
362,,353.0,,1353.0,10344.0,37.0,,,1456.0,202001160200,202001160300,13153.0,1456.0,390.0,13543.0,97,11
363,,356.0,,1355.0,11040.0,39.0,,,1533.0,202001160300,202001160400,13928.0,1533.0,395.0,14323.0,97,11
364,,353.0,,1357.0,12069.0,38.0,,,1634.0,202001160400,202001160500,15060.0,1634.0,391.0,15451.0,97,11
365,,353.0,,1359.0,14591.0,38.0,,,1618.0,202001160500,202001160600,17568.0,1618.0,391.0,17959.0,98,9
366,,352.0,,1368.0,17179.0,41.0,,,1592.0,202001160600,202001160700,20139.0,1592.0,393.0,20532.0,98,8
367,,352.0,,1379.0,17833.0,39.0,,,1638.0,202001160700,202001160800,20850.0,1638.0,391.0,21241.0,98,8
368,,347.0,,1380.0,17654.0,38.0,,,1663.0,202001160800,202001160900,20697.0,1663.0,385.0,21082.0,98,8
369,,356.0,,1381.0,17388.0,38.0,,,1612.0,202001160900,202001161000,20381.0,1612.0,394.0,20775.0,98,8
370,,354.0,,1383.0,17658.0,37.0,,,1525.0,202001161000,202001161100,20566.0,1525.0,391.0,20957.0,98,7
371,,354.0,,1380.0,17652.0,37.0,,,1421.0,202001161100,202001161200,20453.0,1421.0,391.0,20844.0,98,7
372,,367.0,,1380.0,17760.0,37.0,,,1362.0,202001161200,202001161300,20502.0,1362.0,404.0,20906.0,98,7
373,,353.0,,1378.0,17718.0,39.0,,,1339.0,202001161300,202001161400,20435.0,1339.0,392.0,20827.0,98,6
374,,347.0,,1375.0,18038.0,37.0,,,1379.0,202001161400,202001161500,20792.0,1379.0,384.0,21176.0,98,7
375,,349.0,,1382.0,18601.0,40.0,,,1412.0,202001161500,202001161600,21395.0,1412.0,389.0,21784.0,98,6
376,,351.0,,1383.0,18944.0,39.0,,,1470.0,202001161600,202001161700,21797.0,1470.0,390.0,22187.0,98,7
377,,349.0,,1385.0,18734.0,40.0,,,1550.0,202001161700,202001161800,21669.0,1550.0,389.0,22058.0,98,7
378,,350.0,,1388.0,17825.0,38.0,,,1626.0,202001161800,202001161900,20839.0,1626.0,388.0,21227.0,98,8
379,,354.0,,1386.0,16400.0,38.0,,,1657.0,202001161900,202001162000,19443.0,1657.0,392.0,19835.0,98,8
380,,355.0,,1382.0,15233.0,36.0,,,1631.0,202001162000,202001162100,18246.0,1631.0,391.0,18637.0,98,9
381,,353.0,,1378.0,13782.0,35.0,,,1595.0,202001162100,202001162200,16755.0,1595.0,388.0,17143.0,98,9
382,,351.0,,1374.0,12416.0,35.0,,,1308.0,202001162200,202001162300,15098.0,1308.0,386.0,15484.0,98,8
383,,356.0,,1377.0,11319.0,34.0,,,1167.0,202001162300,202001170000,13863.0,1167.0,390.0,14253.0,97,8
384,,350.0,,1373.0,10927.0,34.0,,,1115.0,202001170000,202001170100,13415.0,1115.0,384.0,13799.0,97,8
385,,372.0,,1368.0,10630.0,37.0,,,1133.0,202001170100,202001170200,13131.0,1133.0,409.0,13540.0,97,8
386,,370.0,,1366.0,10678.0,36.0,,,1165.0,202001170200,202001170300,13209.0,1165.0,406.0,13615.0,97,9
387,,365.0,,1365.0,11584.0,39.0,,,1177.0,202001170300,202001170400,14126.0,1177.0,404.0,14530.0,97,8
388,,369.0,,1370.0,12461.0,39.0,,,1265.0,202001170400,202001170500,15096.0,1265.0,408.0,15504.0,97,8
389,,367.0,,1374.0,14463.0,39.0,,,1332.0,202001170500,202001170600,17169.0,1332.0,406.0,17575.0,98,8
390,,370.0,,1378.0,17042.0,39.0,,,1260.0,202001170600,202001170700,19680.0,1260.0,409.0,20089.0,98,6
391,,371.0,,1382.0,18119.0,39.0,,,1241.0,202001170700,202001170800,20742.0,1241.0,410.0,21152.0,98,6
392,,370.0,,1385.0,18127.0,40.0,,,1104.0,202001170800,202001170900,20616.0,1104.0,410.0,21026.0,98,5
393,,367.0,,1387.0,18507.0,38.0,,,1037.0,202001170900,202001171000,20931.0,1037.0,405.0,21336.0,98,5
394,,368.0,,1388.0,18452.0,37.0,,,855.0,202001171000,202001171100,20695.0,855.0,405.0,21100.0,98,4
395,,358.0,,1383.0,18352.0,36.0,,,712.0,202001171100,202001171200,20447.0,712.0,394.0,20841.0,98,3
396,,357.0,,1385.0,18267.0,37.0,,,588.0,202001171200,202001171300,20240.0,588.0,394.0,20634.0,98,3
397,,359.0,,1387.0,18794.0,37.0,,,560.0,202001171300,202001171400,20741.0,560.0,396.0,21137.0,98,3
398,,357.0,,1386.0,19336.0,37.0,,,529.0,202001171400,202001171500,21251.0,529.0,394.0,21645.0,98,2
399,,353.0,,1388.0,20139.0,38.0,,,537.0,202001171500,202001171600,22064.0,537.0,391.0,22455.0,98,2
400,,356.0,,1387.0,20354.0,37.0,,,627.0,202001171600,202001171700,22368.0,627.0,393.0,22761.0,98,3
401,,351.0,,1387.0,19748.0,37.0,,,688.0,202001171700,202001171800,21823.0,688.0,388.0,22211.0,98,3
402,,357.0,,1381.0,18795.0,38.0,,,765.0,202001171800,202001171900,20941.0,765.0,395.0,21336.0,98,4
403,,355.0,,1383.0,17350.0,36.0,,,750.0,202001171900,202001172000,19483.0,750.0,391.0,19874.0,98,4
404,,357.0,,1380.0,16252.0,36.0,,,698.0,202001172000,202001172100,18330.0,698.0,393.0,18723.0,98,4
405,,355.0,,1378.0,15345.0,36.0,,,764.0,202001172100,202001172200,17487.0,764.0,391.0,17878.0,98,4
406,,354.0,,1377.0,13888.0,35.0,,,754.0,202001172200,202001172300,16019.0,754.0,389.0,16408.0,98,5
407,,352.0,,1405.0,12290.0,36.0,,,762.0,202001172300,202001180000,14457.0,762.0,388.0,14845.0,97,5
408,,354.0,,1403.0,12504.0,36.0,,,615.0,202001180000,202001180100,14522.0,615.0,390.0,14912.0,97,4
409,,357.0,,1403.0,11521.0,36.0,,,552.0,202001180100,202001180200,13476.0,552.0,393.0,13869.0,97,4
410,,356.0,,1402.0,11768.0,37.0,,,520.0,202001180200,202001180300,13690.0,520.0,393.0,14083.0,97,4
411,,355.0,,1401.0,11755.0,37.0,,,516.0,202001180300,202001180400,13672.0,516.0,392.0,14064.0,97,4
412,,355.0,,1398.0,11814.0,37.0,,,425.0,202001180400,202001180500,13637.0,425.0,392.0,14029.0,97,3
413,,355.0,,1392.0,12138.0,38.0,,,417.0,202001180500,202001180600,13947.0,417.0,393.0,14340.0,97,3
414,,353.0,,1390.0,13154.0,38.0,,,410.0,202001180600,202001180700,14954.0,410.0,391.0,15345.0,97,3
415,,353.0,,1389.0,14108.0,37.0,,,487.0,202001180700,202001180800,15984.0,487.0,390.0,16374.0,98,3
416,,354.0,,1389.0,15091.0,36.0,,,565.0,202001180800,202001180900,17045.0,565.0,390.0,17435.0,98,3
417,,354.0,,1393.0,15254.0,38.0,,,648.0,202001180900,202001181000,17295.0,648.0,392.0,17687.0,98,4
418,,357.0,,1405.0,15273.0,38.0,,,778.0,202001181000,202001181100,17456.0,778.0,395.0,17851.0,98,4
419,,357.0,,1412.0,15078.0,38.0,,,972.0,202001181100,202001181200,17462.0,972.0,395.0,17857.0,98,5
420,,359.0,,1418.0,14859.0,38.0,,,1010.0,202001181200,202001181300,17287.0,1010.0,397.0,17684.0,98,6
421,,358.0,,1423.0,15002.0,39.0,,,1117.0,202001181300,202001181400,17542.0,1117.0,397.0,17939.0,98,6
422,,360.0,,1421.0,15533.0,39.0,,,1164.0,202001181400,202001181500,18118.0,1164.0,399.0,18517.0,98,6
423,,357.0,,1420.0,16575.0,39.0,,,1311.0,202001181500,202001181600,19306.0,1311.0,396.0,19702.0,98,7
424,,359.0,,1421.0,17110.0,40.0,,,1384.0,202001181600,202001181700,19915.0,1384.0,399.0,20314.0,98,7
425,,358.0,,1418.0,16503.0,40.0,,,1432.0,202001181700,202001181800,19353.0,1432.0,398.0,19751.0,98,7
426,,360.0,,1416.0,15530.0,40.0,,,1518.0,202001181800,202001181900,18464.0,1518.0,400.0,18864.0,98,8
427,,362.0,,1414.0,14370.0,40.0,,,1601.0,202001181900,202001182000,17385.0,1601.0,402.0,17787.0,98,9
428,,359.0,,1414.0,13682.0,41.0,,,1659.0,202001182000,202001182100,16755.0,1659.0,400.0,17155.0,98,10
429,,359.0,,1413.0,13443.0,41.0,,,1725.0,202001182100,202001182200,16581.0,1725.0,400.0,16981.0,98,10
430,,361.0,,1413.0,12795.0,41.0,,,1845.0,202001182200,202001182300,16053.0,1845.0,402.0,16455.0,98,11
431,,360.0,,1430.0,11877.0,40.0,,,1860.0,202001182300,202001190000,15167.0,1860.0,400.0,15567.0,97,12
432,,358.0,,1429.0,11379.0,39.0,,,1889.0,202001190000,202001190100,14697.0,1889.0,397.0,15094.0,97,13
433,,358.0,,1427.0,10947.0,36.0,,,1936.0,202001190100,202001190200,14310.0,1936.0,394.0,14704.0,97,13
434,,359.0,,1425.0,10780.0,36.0,,,1936.0,202001190200,202001190300,14141.0,1936.0,395.0,14536.0,97,13
435,,352.0,,1422.0,10790.0,34.0,,,1933.0,202001190300,202001190400,14145.0,1933.0,386.0,14531.0,97,13
436,,360.0,,1419.0,10714.0,32.0,,,1884.0,202001190400,202001190500,14017.0,1884.0,392.0,14409.0,97,13
437,,359.0,,1416.0,11621.0,29.0,,,1855.0,202001190500,202001190600,14892.0,1855.0,388.0,15280.0,97,12
438,,359.0,,1409.0,11976.0,26.0,,,1817.0,202001190600,202001190700,15202.0,1817.0,385.0,15587.0,98,12
439,,358.0,,1408.0,12775.0,24.0,,,1751.0,202001190700,202001190800,15934.0,1751.0,382.0,16316.0,98,11
440,,358.0,,1406.0,13846.0,23.0,,,1642.0,202001190800,202001190900,16894.0,1642.0,381.0,17275.0,98,10
441,,359.0,,1403.0,14566.0,25.0,,,1533.0,202001190900,202001191000,17502.0,1533.0,384.0,17886.0,98,9
442,,359.0,,1401.0,14811.0,25.0,,,1412.0,202001191000,202001191100,17624.0,1412.0,384.0,18008.0,98,8
443,,358.0,,1392.0,14671.0,26.0,,,1297.0,202001191100,202001191200,17360.0,1297.0,384.0,17744.0,98,7
444,,356.0,,1390.0,14622.0,28.0,,,1258.0,202001191200,202001191300,17270.0,1258.0,384.0,17654.0,98,7
